50.9853131;6.9612189;Niehl Sebastianstraße
50.8970602;7.0473877;Ensen Kloster
50.9773958;6.9688305;Nesselrodestraße
50.857619;7.0795041;Wahn S-Bahn
50.8952875;7.0576899;Steinstraße S-Bahn
51.0180671;6.9553672;Fordwerke Nord
51.0281255;6.9479872;Merkenich
50.920088;6.8771644;Stüttgenhof
50.9260941;6.8990693;Brahmsstraße
50.9695491;7.0552449;Neufelder Straße/Krankenhaus Holweide
50.9718403;7.0643739;Dellbrück Mauspfad
50.9216502;7.0750909;Porzer Straße
50.9204272;7.080993;Rath-Heumar
50.9501453;6.9166764;Venloer Straße/Gürtel
50.9308435;6.9721569;Severinsbrücke
50.9476663;7.0728043;Flehbachstraße
50.9486867;7.0777096;Brück Mauspfad
50.9364011;6.938996;Rudolfplatz
50.948751;6.9516121;Hansaring
50.9674606;6.8785059;Westfriedhof
50.9053534;6.9420467;Zollstockgürtel
50.9098383;6.9413671;Gottesweg
50.9313812;6.9406314;Zülpicher Platz
50.9317732;6.9499566;Poststraße
50.9404526;6.8160574;Weiden West
50.9506364;6.9806745;Thermalbad
50.9374805;6.9986436;Kalk Post
50.9415765;7.0222838;Fuldaer Straße
50.9389426;7.0087446;Kalk Kapelle
50.9416095;7.0301715;Höhenberg Frankfurter Straße
50.9327817;7.0213434;Vingst
50.9856627;6.9463636;Scheibenstraße
50.9146177;7.0005309;Baumschulenweg
50.9260055;6.9307287;Universität
50.9283145;6.935896;Dasselstraße/Bf Süd
50.9127119;6.923071;Sülzgürtel
50.9145173;6.9204188;Berrenrather Straße/Gürtel
50.9163645;6.9178217;Euskirchener Straße
50.917234;6.9168617;Euskirchener Straße
50.9191306;6.9102546;Mommsenstraße
50.9210193;6.914777;Zülpicher Straße/Gürtel
50.9197329;6.9156157;Zülpicher Straße/Gürtel
50.9317283;6.9078157;Wüllnerstraße
50.9532104;7.0141194;Buchheim Frankfurter Straße
50.9357815;6.9477566;Neumarkt
50.9240411;6.9120456;Gleueler Straße/Gürtel
50.9955978;6.9112343;Longerich Friedhof
50.9961827;6.9141538;Longericher Straße
50.8742951;7.0601342;Rosenhügel
50.9445512;6.9422527;Christophstraße/Mediapark
50.9644684;6.9336544;Escher Straße
50.9519456;6.924897;Liebigstraße
50.9358419;6.9970539;Trimbornstraße
50.9363304;6.9469742;Neumarkt
50.94349;6.9819912;Koelnmesse
50.958602;6.9416432;Nippes S-Bahn
50.9592982;6.9546952;Lohsestraße
50.9784395;6.948726;Mollwitzstraße
50.9212571;6.9604343;Chlodwigplatz
50.9946677;6.9255022;Herforder Straße
51.0011229;7.0421957;Odenthaler Straße
51.001404;7.0424409;Odenthaler Straße
50.976251;7.0411795;Holweide S-Bahn
50.9813582;7.0692658;Dellbrück S-Bahn
50.9009689;6.9444945;Zollstock Südfriedhof
50.9440814;7.0478526;Merheim
50.9407623;6.8148326;Weiden West
50.9484031;6.8882053;Müngersdorf S-Bahn Technologiepark
50.9515601;6.9173475;Bf Ehrenfeld
50.883121;7.0644408;Bf Porz
50.9383072;6.8355402;Weiden Zentrum
50.9384086;6.8292639;Weiden Schulstraße
50.9379756;6.8554744;Mohnweg
50.9376586;6.8687053;Junkersdorf
50.9377119;6.8814919;Alter Militärring
50.9661907;7.0378198;Holweide Vischeringstraße
50.9774704;6.89813;Alter Flughafen Butzweilerhof
50.9412253;6.9507033;Appellhofplatz
50.9850581;6.8877605;Sparkasse Am Butzweilerhof
50.9683544;6.9055485;Margaretastraße
50.9740196;6.9047539;Rektor-Klein-Straße
50.9740164;6.9047095;Rektor-Klein-Straße
50.964929;6.9124243;Iltisstraße
50.9649081;6.9123821;Iltisstraße
50.9586383;6.9182544;Lenauplatz
50.9483062;6.8882493;Müngersdorf S-Bahn Technologiepark
50.9569869;6.9022286;Äußere Kanalstraße
50.960862;6.8935115;Akazienweg
50.9411952;6.9754258;Bf Deutz/Messe  LANXESS arena
50.9534865;7.0043692;Buchforst S-Bahn
50.9581447;7.0135864;Bf Mülheim
50.9900174;7.0019274;Stammheim S-Bahn
50.9157291;6.8484318;Haus Vorst
50.9129489;6.9407607;Herthastraße
50.9130204;6.9407058;Herthastraße
50.9376262;6.8746697;Rheinenergie-Stadion
50.9199536;6.9860916;Raiffeisenstraße
50.9205121;6.9158729;Zülpicher Straße/Gürtel
50.9202111;6.9145854;Zülpicher Straße/Gürtel
50.9241202;6.9273152;Weyertal
50.9238463;6.9266553;Weyertal
50.9221657;6.9215216;Lindenburg (Universitätskliniken)
50.9224227;6.922058;Lindenburg (Universitätskliniken)
50.9381779;6.8341471;Weiden Zentrum
50.9822922;6.8936512;IKEA Am Butzweilerhof
50.9402284;6.815686;Weiden West
50.9569581;7.0124058;Bf Mülheim
50.9745821;7.0745352;Dellbrück Hauptstraße
50.9708416;6.969094;Amsterdamer Straße/Gürtel
50.9723281;6.9512323;Neusser Straße/Gürtel
50.9175772;6.8587466;Marsdorf
50.9436086;6.9341307;Hans-Böckler-Platz/Bf West
50.9246466;6.9368128;Eifelwall
50.9452641;6.9127821;Weinsbergstraße/Gürtel
50.9293001;6.9577079;Severinstraße
51.0522707;6.851938;Worringen S-Bahn
51.0523042;6.8520929;Worringen S-Bahn
50.9357474;6.960314;Heumarkt
50.9490727;6.9517116;Hansaring
50.9448547;6.9420127;Christophstraße/Mediapark
50.935747;6.9603096;Heumarkt
50.9116708;6.9233192;Sülzgürtel
50.9155304;7.0524233;Frankfurter Straße
50.9101086;7.0449345;K Airport Businesspark
50.8827668;7.0647185;Bf Porz
51.0210596;6.8980399;Chorweiler
50.9697032;7.0558174;Neufelder Straße/Krankenhaus Holweide
50.9750513;7.0751777;Dellbrück Hauptstraße
50.972111;7.0654743;Dellbrück Mauspfad
50.9780785;7.0855043;Thielenbruch
50.9618343;7.0316426;Wichheimer Straße
50.9617267;7.0041676;Mülheim Wiener Platz
50.9417279;6.9572211;Dom/Hbf
50.9355157;6.9490133;Neumarkt
50.918342;6.9301369;Arnulfstraße
51.037572;6.8813741;Blumenberg (S)
51.0141137;6.8932593;Volkhovener Weg
51.0288425;6.8920279;Chorweiler Nord (S)
50.9153488;6.9271411;Sülzburgstraße
50.9127829;6.9231745;Sülzgürtel
50.938258;6.835043;Weiden Zentrum
50.92713;7.053817;Autobahn (Stadtbahn)
51.0211182;6.8978557;Chorweiler
50.9685597;6.9412635;Geldernstraße/Parkgürtel
50.9685728;6.9414871;Geldernstraße/Parkgürtel
50.9982216;6.9013292;Longerich S-Bahn
50.9982511;6.9014129;Longerich S-Bahn
50.9983571;6.9015804;Longerich S-Bahn
50.9272857;7.0533882;Autobahn (Bus)
50.9292179;7.0417481;Ostheim
50.9159852;6.9928117;Poll Salmstraße
50.9339154;7.0372901;Buchheimer Weg
50.9756506;6.8588755;Nattermannallee
50.9362775;6.947963;Neumarkt
50.9614325;7.0038334;Mülheim Wiener Platz
50.9843165;7.082252;Paffrather Straße
50.9902722;7.0554741;Kalkweg
50.9361981;6.93975;Rudolfplatz
50.8811668;7.0729736;Feuerwache
50.9524297;6.9246305;Liebigstraße
50.9417582;6.9571733;Dom/Hbf
50.8563327;7.0255437;Porz-Langel Nord
50.8588276;6.9590036;Immendorf
50.9581255;6.9409272;Nippes S-Bahn
50.9635792;6.8743175;Steinkauzweg
50.9634764;6.8752101;Steinkauzweg
50.9646116;6.8785661;Kolkrabenweg
50.9613627;6.872146;Bachstelzenweg
50.9583731;6.8731674;Goldammerweg
50.9624169;6.9403219;Nievenheimer Straße
50.9654795;6.9400777;Ludwigsburger Straße
50.9688897;6.9163526;Butzweilerstraße
50.9610183;6.9014324;Häuschensweg
50.9630736;6.9002219;Feltenstraße
50.9729052;6.9463444;Bergstraße
50.9725245;6.9515088;Neusser Straße/Gürtel
50.9781692;6.9285483;Longericher Straße/Etzelstraße
50.9807278;6.9181705;Robert-Perthel-Straße
50.9840239;6.9128704;Longericher Straße Nord
50.9468724;6.8904184;Technologiepark Köln
50.9554915;6.8845437;Falkenweg
50.9626517;6.9502427;Wilhelmstraße
50.9596717;6.9501911;Zonser Straße
50.968164;6.8954587;Erlenweg
50.9582225;6.9048026;Borsigstraße
50.9583285;6.9046033;Borsigstraße
50.9583016;6.9083538;Marienstraße
50.9771788;6.935622;Schmiedegasse
50.9903488;6.9063902;Dädalusring
50.9971014;6.9060683;Dionysstraße
50.9759857;6.945883;Nordfriedhof
50.9841206;6.8703306;Schumacherring
50.9091225;7.0508219;August-Horch-Straße
50.9803512;6.8577885;Dohmengasse
50.9766476;6.8655496;Nüssenberger Straße
50.9762597;6.8708179;Ollenhauerring
50.9810077;6.8594328;Dohmengasse
50.9773273;6.8853938;Von-Hünefeld-Straße
50.9537077;6.9278634;Schadowstraße
50.9543086;6.9294017;Schirmerstraße
50.9543804;6.9295836;Schirmerstraße
50.9536441;6.9277018;Schadowstraße
50.9561392;6.9336897;Pettenkoferstraße
50.9567238;6.9352829;Methweg
50.9566065;6.935407;Methweg
50.9741302;6.8910864;Bleriotstraße
50.9776769;6.892437;Hugo-Eckener-Straße
50.9715221;6.891054;Mühlenweg
50.9570786;6.9120249;Takustraße
50.9558756;6.9149964;Lessingstraße
50.9832103;6.8650849;Heinrich-Mann-Straße
50.9800568;6.8650956;Görlinger Zentrum
50.983393;6.8653321;Heinrich-Mann-Straße
50.9642937;6.827912;Brennerei
50.9629606;6.8304389;Blaugasse
50.9606236;6.8298555;Blaugasse
50.9680813;6.8412575;Indianapolis-Straße
50.9676957;6.8388806;Im Buschfelde
50.9730707;6.86573;Grevenbroicher Straße
51.0058559;6.853897;Hermann-Löns-Straße
51.0025998;6.852972;Auweiler
50.9648991;6.9127647;Iltisstraße
50.9653755;6.946569;Sankt Vinzenz-Hospital
50.9594405;6.9446974;Sechzigstraße
50.9732835;6.9254929;Am Bilderstöckchen
50.9690926;6.935977;Frankenthaler Straße
50.9689399;6.9365268;Frankenthaler Straße
50.9750366;6.9294787;Mülhauser Straße
50.9691191;6.9317085;Ebernburgweg
50.9745347;6.939694;Nibelungenplatz
50.975273;6.9496328;Friedrich-Karl-Straße/Neusser Straße
50.9751262;6.949299;Friedrich-Karl-Straße/Neusser Straße
51.0102862;6.8957926;Stallagsweg
50.9735291;6.9561858;Niehler Kirchweg
50.9770265;6.9606982;Drosselweg
50.9465835;6.8854596;Widdersdorfer Straße
50.9520401;6.8623982;Am Lindenweg
50.9459933;6.859517;Flachsweg
50.9477894;6.8511979;Roggenweg
50.9454905;6.8530197;Leinsamenweg
51.0648995;6.8599625;An den Kaulen
51.0608164;6.8728733;Worringen Süd
51.0177914;6.834705;Sinnersdorfer Mühle
50.977682;6.8969728;Alter Flughafen Butzweilerhof
50.9775047;6.8975004;Alter Flughafen Butzweilerhof
50.9663266;6.8979242;Emilstraße
50.9694411;6.8729913;Bocklemünd
50.9355779;6.9398502;Rudolfplatz
50.9430869;6.960087;Breslauer Platz/Hbf
50.9649896;6.9536866;Florastraße
50.9679759;6.9790249;Seniorenzentrum Riehl
51.023323;6.882343;Weiler
50.9494988;6.9162821;Venloer Straße/Gürtel
50.9776638;7.0325438;Am Springborn
50.9745705;7.0145273;Mülheim Berliner Straße
50.977209;6.8854391;Von-Hünefeld-Straße
50.8447194;7.007538;Porz-Langel Kirche
50.8485891;7.0095958;Porz-Langel Zur Eiche
50.8506212;7.0125398;Rheinbergstraße
50.9490721;6.915464;Venloer Straße/Gürtel
50.9450638;6.9119846;Weinsbergstraße/Gürtel
51.0284425;6.9479223;Merkenich
50.8983241;6.9754981;Marienburg Südpark
50.8759579;7.0840046;Friedrich-Hirsch-Straße
50.9259408;6.8616084;Willi-Lauf-Allee
50.8723998;7.0832362;Elsdorf
50.8621108;7.0840386;Nachtigallenstraße
50.8580141;7.0859894;Wahn Kirche
50.8392653;7.0731359;Libur Margaretenstraße
50.8382836;7.0695537;Libur Kirche
50.9373915;6.8676463;Junkersdorf
50.897012;7.0612793;Stresemannstraße
50.9992159;6.8695687;Pesch Schulstraße
50.9989691;6.8694915;Pesch Schulstraße
50.9961955;6.8724271;Heinering
50.9958608;6.8725287;Heinering
50.998737;6.877648;Johannesstraße
51.0002455;6.8788593;Otto-Müller-Straße
51.0008242;6.8782867;Otto-Müller-Straße
50.999844;6.882362;Pescher Weg
50.99961;6.8821893;Pescher Weg
51.004135;6.872871;Gewerbegebiet Pesch
51.004276;6.873197;Gewerbegebiet Pesch
51.0001331;6.8926358;Marienberger Weg
51.048896;6.8512725;Walter-Dodde-Weg
51.0488012;6.8513445;Walter-Dodde-Weg
51.0044575;7.0685788;Hardthof
50.9819393;7.0790703;Bergisch Gladbacher Straße
50.8583816;7.0918905;Kornblumenweg
50.979538;7.0728352;Möhlstraße
50.9818202;7.0684527;Anemonenweg
50.9981153;7.0516409;Im Wirtskamp
50.9986539;7.0541132;Waldbad
50.9260555;6.8615772;Willi-Lauf-Allee
50.9011243;7.0550621;Cheruskerstraße
50.8604479;6.9547056;Zaunhof
50.9811152;7.0688356;Dellbrück S-Bahn
50.9661419;6.9682544;Xantener Straße
50.9664608;6.9691299;Xantener Straße
50.9670261;6.9628507;Kretzerstraße
50.9670207;6.9639751;Kretzerstraße
50.9676585;6.9594518;Niehler Straße
50.9672909;6.9590226;Niehler Straße
50.9664227;6.9558065;Leipziger Platz
50.9668531;6.9533235;Nordstraße
50.9683125;6.9691764;Sprengelstraße
50.9154717;7.0910565;Alte Forststraße
50.9749123;7.0745524;Dellbrück Hauptstraße
50.9746435;7.0753066;Dellbrück Hauptstraße
50.9770078;7.0727635;Von-Quadt-Straße
50.9768456;7.0724417;Von-Quadt-Straße
50.9722109;7.0788658;Gemarkenstraße
50.9725031;7.0789313;Gemarkenstraße
50.9713088;7.0873772;Strundener Straße
50.9713439;7.0882633;Strundener Straße
50.9864948;7.0676828;Diepeschrather Straße
50.9867914;7.067478;Diepeschrather Straße
50.8573256;7.0855534;Wahn Kirche
50.9581921;6.9448498;Sechzigstraße
50.9585962;6.9394095;Osterather Straße
50.9983343;6.9362449;Bremerhavener Straße
50.9940338;7.0408697;Imbacher Weg
50.9918705;7.0430954;Lippeweg
50.9765323;7.0437738;Holweide S-Bahn
50.9717778;7.04101;Buschfeldstraße
50.9732566;7.0496916;Gerhart-Hauptmann-Straße
50.9728045;7.0491259;Gerhart-Hauptmann-Straße
50.9356738;6.9482005;Neumarkt
50.9645442;7.0621697;Am Leinacker
50.9644567;7.0622769;Am Leinacker
50.9667636;7.067523;Siedlung Mielenforst
50.9595676;7.0453142;Schlagbaumsweg
50.9612954;6.8723069;Bachstelzenweg
50.955522;6.8809691;Vogelsanger Markt
50.956191;6.8921119;Vogelsanger Straße
50.9574445;6.900822;Äußere Kanalstraße
50.9573824;6.9012314;Äußere Kanalstraße
50.9633668;7.0472201;Colonia-Allee
50.9632528;7.0472401;Colonia-Allee
50.9585179;7.0413576;Lacher Broch
50.9584708;7.0409623;Lacher Broch
50.9521118;7.0782792;Im Langen Bruch
50.9639026;7.0727388;Ostfriedhof
50.9640916;7.0728864;Ostfriedhof
50.9687382;7.074256;Thurner Kamp
50.9684349;7.0744454;Thurner Kamp
50.968048;7.0681257;Roteichenweg
50.967997;7.0681013;Roteichenweg
50.8634171;7.0410474;Zündorf Olefsgasse
50.8607499;7.0372045;Zündorf Ranzeler Straße
50.8663614;7.0452364;Zündorf Mitte
50.8663399;7.0415963;Zündorf Kirche
50.8658634;7.0485971;Zündorf
50.8581608;7.0795155;Wahn S-Bahn
50.9631366;7.0497075;Kochwiesenstraße
50.9307;6.9164816;Karl-Schwering-Platz
50.9332424;6.9342218;Roonstraße
50.9310111;6.9288273;Wiso-Fakultät
50.9255526;6.9154585;Leiblplatz
50.9266982;6.916667;Leiblplatz
50.9311368;6.9296489;Wiso-Fakultät
